country_name,country_3_letter_code,year,medal_count,gold_count,silver_count,bronze_count,game_location,game_season,GDP,population,region,area_sqkm,coastline_coast_area_ratio,GDP_per_capita,host_country_status
France,FRA,1960,3,1,0,2,United States,Winter,62225478001.0,46649927.0,WESTERN EUROPE                     ,547030,0.63,1333.8815728693423,0
Italy,ITA,1960,1,0,0,1,United States,Winter,40385288344.0,50199700.0,WESTERN EUROPE                     ,301230,2.52,804.4926233423706,0
Netherlands,NED,1960,2,0,1,1,United States,Winter,12276734172.0,11486631.0,WESTERN EUROPE                     ,41526,1.09,1068.7845872301461,0
Norway,NOR,1960,6,3,3,0,United States,Winter,5163271598.0,3581239.0,WESTERN EUROPE                     ,323802,7.77,1441.755659982481,0
Sweden,SWE,1960,7,3,2,2,United States,Winter,15822585461.0,7484656.0,WESTERN EUROPE                     ,449964,0.72,2114.003029798564,0
Switzerland,SUI,1960,2,2,0,0,United States,Winter,9522746880.0,5327827.0,WESTERN EUROPE                     ,41290,0.0,1787.3603778801375,0
United States,USA,1960,10,3,4,3,United States,Winter,543300000000.0,180671000.0,NORTHERN AMERICA                   ,9631420,0.21,3007.1234453786165,1
Algeria,ALG,2000,5,1,1,3,Australia,Summer,54790398813.0,30774621.0,NORTHERN AFRICA                    ,2381740,0.04,1780.3760706914961,0
Argentina,ARG,2000,4,0,2,2,Australia,Summer,284203750000.0,37070774.0,LATIN AMER. & CARIB    ,2766890,0.18,7666.5178342378285,0
Armenia,ARM,2000,1,0,0,1,Australia,Summer,1911563669.0,3168523.0,C.W. OF IND. STATES ,29800,0.0,603.2980252944353,0
Australia,AUS,2000,58,16,25,17,Australia,Summer,415844972940.0,19028802.0,OCEANIA                            ,7686850,0.34,21853.449993331164,1
Austria,AUT,2000,3,2,1,0,Australia,Summer,197289625480.0,8011566.0,WESTERN EUROPE                     ,83870,0.0,24625.600722755076,0
Azerbaijan,AZE,2000,3,2,0,1,Australia,Summer,5272617196.0,8048600.0,C.W. OF IND. STATES ,86600,0.0,655.0974325969734,0
"Bahamas, The",BAH,2000,3,2,0,1,Australia,Summer,8076470000.0,325014.0,LATIN AMER. & CARIB    ,13940,25.41,24849.606478490157,0
Barbados,BAR,2000,1,0,0,1,Australia,Summer,3059500000.0,264657.0,LATIN AMER. & CARIB    ,431,22.51,11560.2459031879,0
Belarus,BLR,2000,17,3,3,11,Australia,Summer,12736856828.0,9979610.0,C.W. OF IND. STATES ,207600,0.0,1276.288034101533,0
Belgium,BEL,2000,5,0,2,3,Australia,Summer,236792460312.0,10251250.0,WESTERN EUROPE                     ,30528,0.22,23098.886507694184,0
Brazil,BRA,2000,12,0,6,6,Australia,Summer,655448188246.0,175873720.0,LATIN AMER. & CARIB    ,8511965,0.09,3726.8114204100534,0
Bulgaria,BUL,2000,13,5,6,2,Australia,Summer,13245990274.0,8170172.0,EASTERN EUROPE                     ,110910,0.32,1621.262107333848,0
Cameroon,CMR,2000,1,1,0,0,Australia,Summer,10566579295.0,15091594.0,SUB-SAHARAN AFRICA                 ,475440,0.08,700.1632362360133,0
Canada,CAN,2000,14,3,3,8,Australia,Summer,744773415932.0,30685730.0,NORTHERN AMERICA                   ,9984670,2.02,24271.002056395595,0
Chile,CHI,2000,1,0,0,1,Australia,Summer,78249883996.0,15351799.0,LATIN AMER. & CARIB    ,756950,0.85,5097.114937213548,0
Colombia,COL,2000,1,1,0,0,Australia,Summer,99875074935.0,39215135.0,LATIN AMER. & CARIB    ,1138910,0.28,2546.850213189372,0
Costa Rica,CRC,2000,2,0,0,2,Australia,Summer,15013629659.0,3979193.0,LATIN AMER. & CARIB    ,51100,2.52,3773.0337932842162,0
Croatia,CRO,2000,2,1,0,1,Australia,Summer,22128719418.0,4468302.0,EASTERN EUROPE                     ,56542,10.32,4952.377752891367,0
Cuba,CUB,2000,29,11,11,7,Australia,Summer,30565400000.0,11105791.0,LATIN AMER. & CARIB    ,110860,3.37,2752.2037826931914,0
Czechia,CZE,2000,8,2,3,3,Australia,Summer,61823494487.0,10255063.0,EASTERN EUROPE                     ,78866,0.0,6028.5826120229585,0
Denmark,DEN,2000,6,2,3,1,Australia,Summer,164157842127.0,5339616.0,WESTERN EUROPE                     ,43094,16.97,30743.37969752881,0
Estonia,EST,2000,3,1,0,2,Australia,Summer,5686579748.0,1396985.0,BALTICS                            ,45226,8.39,4070.6090244347647,0
Ethiopia,ETH,2000,8,4,1,3,Australia,Summer,8242349955.0,67031867.0,SUB-SAHARAN AFRICA                 ,1127127,0.0,122.96166471090534,0
Finland,FIN,2000,4,2,1,1,Australia,Summer,126019543413.0,5176209.0,WESTERN EUROPE                     ,338145,0.37,24345.91482163877,0
France,FRA,2000,38,13,14,11,Australia,Summer,1365639660792.0,60921384.0,WESTERN EUROPE                     ,547030,0.63,22416.42541791237,0
Georgia,GEO,2000,6,0,0,6,Australia,Summer,3057475335.0,4077131.0,C.W. OF IND. STATES ,69700,0.44,749.9085349477365,0
Germany,GER,2000,56,13,17,26,Australia,Summer,1947981991012.0,82211508.0,WESTERN EUROPE                     ,357021,0.67,23694.760483070084,0
United Kingdom,GBR,2000,28,11,10,7,Australia,Summer,1666048767080.0,58892514.0,WESTERN EUROPE                     ,244820,5.08,28289.652689644052,0
Greece,GRE,2000,13,4,6,3,Australia,Summer,130457756628.0,10805808.0,WESTERN EUROPE                     ,131940,10.37,12072.929356879189,0
Hungary,HUN,2000,17,8,6,3,Australia,Summer,47218411470.0,10210971.0,EASTERN EUROPE                     ,93030,0.0,4624.28220293643,0
Iceland,ISL,2000,1,0,0,1,Australia,Summer,9025660362.0,281205.0,WESTERN EUROPE                     ,103000,4.83,32096.372262228622,0
India,IND,2000,1,0,0,1,Australia,Summer,468394937262.0,1059633675.0,ASIA (EX. NEAR EAST)         ,3287590,0.21,442.0347789173461,0
Indonesia,INA,2000,6,1,3,2,Australia,Summer,165021012078.0,214072421.0,ASIA (EX. NEAR EAST)         ,1919440,2.85,770.865351581183,0
Ireland,IRL,2000,1,0,1,0,Australia,Summer,100207610430.0,3805174.0,WESTERN EUROPE                     ,70280,2.06,26334.567205073934,0
"Iran, Islamic Rep.",IRI,2000,4,3,0,1,Australia,Summer,109591707802.0,65544383.0,ASIA (EX. NEAR EAST)         ,1648000,0.15,1672.0228764988146,0
Israel,ISR,2000,1,0,0,1,Australia,Summer,136034659581.0,6289000.0,NEAR EAST                          ,20770,1.31,21630.570771346796,0
Italy,ITA,2000,34,13,8,13,Australia,Summer,1146676894210.0,56942108.0,WESTERN EUROPE                     ,301230,2.52,20137.59122177212,0
Jamaica,JAM,2000,9,0,6,3,Australia,Summer,9005064475.0,2612205.0,LATIN AMER. & CARIB    ,10991,9.3,3447.3038965165442,0
Japan,JPN,2000,18,5,8,5,Australia,Summer,4968359152796.0,126843000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,39169.36017593403,0
Kazakhstan,KAZ,2000,7,3,4,0,Australia,Summer,18291990619.0,14883626.0,C.W. OF IND. STATES ,2717300,0.0,1229.0009584358006,0
Kenya,KEN,2000,7,2,3,2,Australia,Summer,12705350153.0,30851606.0,SUB-SAHARAN AFRICA                 ,582650,0.09,411.8213539029378,0
Kuwait,KUW,2000,1,0,0,1,Australia,Summer,37718794714.0,1934901.0,NEAR EAST                          ,17820,2.8,19493.91452792675,0
Kyrgyz Republic,KGZ,2000,1,0,0,1,Australia,Summer,1369688498.0,4898400.0,C.W. OF IND. STATES ,198500,0.0,279.6195692471011,0
Latvia,LAT,2000,3,1,1,1,Australia,Summer,7958852839.0,2367550.0,BALTICS                            ,64589,0.82,3361.640868830648,0
Lithuania,LTU,2000,5,2,0,3,Australia,Summer,11524776867.0,3499536.0,BALTICS                            ,65200,0.14,3293.229978774329,0
Mexico,MEX,2000,6,1,2,3,Australia,Summer,707909864022.0,97873442.0,LATIN AMER. & CARIB    ,1972550,0.47,7232.910680938349,0
Morocco,MAR,2000,5,0,1,4,Australia,Summer,43017455401.0,28554415.0,NORTHERN AFRICA                    ,446550,0.41,1506.5080269023197,0
Mozambique,MOZ,2000,1,1,0,0,Australia,Summer,5656473652.0,17768505.0,SUB-SAHARAN AFRICA                 ,801590,0.31,318.3426884816702,0
Netherlands,NED,2000,25,12,9,4,Australia,Summer,417479337445.0,15925513.0,WESTERN EUROPE                     ,41526,1.09,26214.498549905424,0
New Zealand,NZL,2000,4,1,0,3,Australia,Summer,52622954599.0,3857700.0,OCEANIA                            ,268680,5.63,13641.017860123908,0
Nigeria,NGR,2000,3,1,2,0,Australia,Summer,69448962761.0,122851984.0,SUB-SAHARAN AFRICA                 ,923768,0.09,565.3059926244251,0
Norway,NOR,2000,10,4,3,3,Australia,Summer,171456390282.0,4490967.0,WESTERN EUROPE                     ,323802,7.77,38178.05614737316,0
China,CHN,2000,58,28,16,14,Australia,Summer,1211331627479.0,1262645000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,959.3604120548531,0
Poland,POL,2000,14,6,5,3,Australia,Summer,172220451787.0,38258629.0,EASTERN EUROPE                     ,312685,0.16,4501.479961213456,0
Portugal,POR,2000,2,0,0,2,Australia,Summer,118605192877.0,10289898.0,WESTERN EUROPE                     ,92391,1.94,11526.372066759068,0
Qatar,QAT,2000,1,0,0,1,Australia,Summer,17759890110.0,645937.0,NEAR EAST                          ,11437,4.92,27494.771332188742,0
"Korea, Rep.",KOR,2000,28,8,10,10,Australia,Summer,576178114168.0,47008111.0,ASIA (EX. NEAR EAST)         ,98480,2.45,12256.993567939797,0
Moldova,MDA,2000,2,0,1,1,Australia,Summer,1288429392.0,2924668.0,C.W. OF IND. STATES ,33843,0.0,440.53868404892455,0
Romania,ROU,2000,26,11,6,9,Australia,Summer,37253738081.0,22442971.0,EASTERN EUROPE                     ,237500,0.09,1659.9289853825503,0
Russian Federation,RUS,2000,89,32,28,29,Australia,Summer,259710142197.0,146596869.0,C.W. OF IND. STATES ,17075200,0.22,1771.5940590586556,0
Saudi Arabia,KSA,2000,2,0,1,1,Australia,Summer,189514910223.0,21547390.0,NEAR EAST                          ,1960582,0.13,8795.260596434186,0
Serbia,SCG,2000,3,1,1,1,Australia,Summer,6875845987.0,7516346.0,EASTERN EUROPE                     ,88361,0.0,914.7857199495606,0
Slovak Republic,SVK,2000,5,1,3,1,Australia,Summer,29242558797.0,5388720.0,EASTERN EUROPE                     ,48845,0.0,5426.624281276444,0
Slovenia,SLO,2000,2,2,0,0,Australia,Summer,20289627637.0,1988925.0,EASTERN EUROPE                     ,20273,0.23,10201.303536835225,0
South Africa,RSA,2000,5,0,2,3,Australia,Summer,151752749926.0,46813266.0,SUB-SAHARAN AFRICA                 ,1219912,0.23,3241.6612403415734,0
Spain,ESP,2000,11,3,3,5,Australia,Summer,598363313495.0,40567864.0,WESTERN EUROPE                     ,504782,0.98,14749.687424878963,0
Sri Lanka,SRI,2000,1,0,1,0,Australia,Summer,16330814180.0,18776371.0,ASIA (EX. NEAR EAST)         ,65610,2.04,869.7534885734842,0
Sweden,SWE,2000,12,4,5,3,Australia,Summer,262834187367.0,8872109.0,WESTERN EUROPE                     ,449964,0.72,29624.769867795807,0
Switzerland,SUI,2000,9,1,6,2,Australia,Summer,279209007353.0,7184250.0,WESTERN EUROPE                     ,41290,0.0,38864.0438950482,0
Thailand,THA,2000,3,1,0,2,Australia,Summer,126392223203.0,63066603.0,ASIA (EX. NEAR EAST)         ,514000,0.63,2004.1070422486525,0
North Macedonia,MKD,2000,1,0,0,1,Australia,Summer,3772859053.0,2026350.0,EASTERN EUROPE                     ,25333,0.0,1861.8990070816985,0
Trinidad and Tobago,TTO,2000,2,0,1,1,Australia,Summer,8154342548.0,1332203.0,LATIN AMER. & CARIB    ,5128,7.06,6120.945942923113,0
Turkiye,TUR,2000,5,3,0,2,Australia,Summer,274294842523.0,64113547.0,NEAR EAST                          ,780580,0.92,4278.266534263032,0
Ukraine,UKR,2000,23,3,10,10,Australia,Summer,32375081951.0,49176500.0,C.W. OF IND. STATES ,603700,0.46,658.3445741563552,0
United States,USA,2000,93,37,24,32,Australia,Summer,10250947997000.0,282162411.0,NORTHERN AMERICA                   ,9631420,0.21,36329.95607271019,0
Uruguay,URU,2000,1,0,1,0,Australia,Summer,22823271521.0,3292224.0,LATIN AMER. & CARIB    ,176220,0.37,6932.478324986392,0
Uzbekistan,UZB,2000,4,1,1,2,Australia,Summer,13760513969.0,24650400.0,C.W. OF IND. STATES ,447400,0.0,558.2268023642619,0
Vietnam,VIE,2000,1,0,1,0,Australia,Summer,31172518403.0,79001142.0,ASIA (EX. NEAR EAST)         ,329560,1.05,394.5831365703549,0
Argentina,ARG,1964,1,0,1,0,Japan,Summer,25605249382.0,21708487.0,LATIN AMER. & CARIB    ,2766890,0.18,1179.5040981898,0
Australia,AUS,1964,18,6,2,10,Japan,Summer,23801123811.0,11167000.0,OCEANIA                            ,7686850,0.34,2131.3803000805947,0
"Bahamas, The",BAH,1964,1,1,0,0,Japan,Summer,266666666.7,138785.0,LATIN AMER. & CARIB    ,13940,25.41,1921.4372352919984,0
Belgium,BEL,1964,3,2,0,1,Japan,Summer,15960106681.0,9378113.0,WESTERN EUROPE                     ,30528,0.22,1701.8462755780401,0
Brazil,BRA,1964,1,0,0,1,Japan,Summer,20963733695.0,82262794.0,LATIN AMER. & CARIB    ,8511965,0.09,254.8385810357961,0
Canada,CAN,1964,4,1,2,1,Japan,Summer,49377963149.0,19325000.0,NORTHERN AMERICA                   ,9984670,2.02,2555.133927503234,0
Finland,FIN,1964,5,3,0,2,Japan,Summer,7766655086.0,4548543.0,WESTERN EUROPE                     ,338145,0.37,1707.5039382940868,0
France,FRA,1964,15,1,8,6,Japan,Summer,94007851047.0,48733997.0,WESTERN EUROPE                     ,547030,0.63,1928.9994015266182,0
Ghana,GHA,1964,1,0,0,1,Japan,Summer,1731296200.0,7640196.0,SUB-SAHARAN AFRICA                 ,239460,0.23,226.6036368700489,0
United Kingdom,GBR,1964,18,4,12,2,Japan,Summer,94407562407.0,54000000.0,WESTERN EUROPE                     ,244820,5.08,1748.2881927222222,0
India,IND,1964,1,1,0,0,Japan,Summer,56480289896.0,489059309.0,ASIA (EX. NEAR EAST)         ,3287590,0.21,115.4876082647064,0
Ireland,IRL,1964,1,0,0,1,Japan,Summer,2766608946.0,2866550.0,WESTERN EUROPE                     ,70280,2.06,965.1354227206921,0
"Iran, Islamic Rep.",IRI,1964,2,0,0,2,Japan,Summer,5379845642.0,23948624.0,ASIA (EX. NEAR EAST)         ,1648000,0.15,224.64111683410286,0
Italy,ITA,1964,27,10,10,7,Japan,Summer,63175417019.0,51675350.0,WESTERN EUROPE                     ,301230,2.52,1222.5445404627158,0
Japan,JPN,1964,29,16,5,8,Japan,Summer,81749006300.0,96903000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,843.6168777024448,1
Kenya,KEN,1964,1,0,0,1,Japan,Summer,998759333.6,9047387.0,SUB-SAHARAN AFRICA                 ,582650,0.09,110.39202076798527,0
Mexico,MEX,1964,1,0,0,1,Japan,Summer,20079999980.0,41333878.0,LATIN AMER. & CARIB    ,1972550,0.47,485.8000495380569,0
Netherlands,NED,1964,10,2,4,4,Japan,Summer,18699380731.0,12127120.0,WESTERN EUROPE                     ,41526,1.09,1541.9473651617202,0
New Zealand,NZL,1964,5,3,0,2,Japan,Summer,7274144351.0,2585400.0,OCEANIA                            ,268680,5.63,2813.546975709755,0
Nigeria,NGR,1964,1,0,0,1,Japan,Summer,5552931321.0,48856332.0,SUB-SAHARAN AFRICA                 ,923768,0.09,113.65837535654539,0
Pakistan,PAK,1964,1,0,1,0,Japan,Summer,5204955901.0,50552592.0,ASIA (EX. NEAR EAST)         ,803940,0.13,102.96120723147094,0
Philippines,PHI,1964,1,0,1,0,Japan,Summer,5953755756.0,31916622.0,ASIA (EX. NEAR EAST)         ,300000,12.1,186.5409113784034,0
"Korea, Rep.",KOR,1964,3,0,2,1,Japan,Summer,3459032883.0,27984155.0,ASIA (EX. NEAR EAST)         ,98480,2.45,123.6068369046698,0
Sweden,SWE,1964,8,2,2,4,Japan,Summer,22532417359.0,7661354.0,WESTERN EUROPE                     ,449964,0.72,2941.048978940276,0
Switzerland,SUI,1964,4,1,2,1,Japan,Summer,14480556816.0,5789228.0,WESTERN EUROPE                     ,41290,0.0,2501.293232189162,0
Trinidad and Tobago,TTO,1964,3,0,1,2,Japan,Summer,711897520.0,913399.0,LATIN AMER. & CARIB    ,5128,7.06,779.3938027083454,0
Turkiye,TUR,1964,6,2,3,1,Japan,Summer,11129344520.0,30612821.0,NEAR EAST                          ,780580,0.92,363.55174585184426,0
United States,USA,1964,90,36,26,28,Japan,Summer,685800000000.0,191889000.0,NORTHERN AMERICA                   ,9631420,0.21,3573.941184747432,0
Uruguay,URU,1964,1,0,0,1,Japan,Summer,1975701816.0,2652376.0,LATIN AMER. & CARIB    ,176220,0.37,744.8799928818538,0
Argentina,ARG,2020,3,0,1,2,Japan,Summer,385540406816.0,45376763.0,LATIN AMER. & CARIB    ,2766890,0.18,8496.428156763848,0
Armenia,ARM,2020,4,0,2,2,Japan,Summer,12641698594.0,2805608.0,C.W. OF IND. STATES ,29800,0.0,4505.867745600954,0
Australia,AUS,2020,45,17,7,21,Japan,Summer,1326944627877.0,25649248.0,OCEANIA                            ,7686850,0.34,51734.2507615428,0
Austria,AUT,2020,7,1,1,5,Japan,Summer,435225238000.0,8916864.0,WESTERN EUROPE                     ,83870,0.0,48809.2268761753,0
Azerbaijan,AZE,2020,7,0,3,4,Japan,Summer,42693000000.0,10093121.0,C.W. OF IND. STATES ,86600,0.0,4229.910649045028,0
"Bahamas, The",BAH,2020,2,2,0,0,Japan,Summer,9754600000.0,406471.0,LATIN AMER. & CARIB    ,13940,25.41,23998.268019120675,0
Bahrain,BRN,2020,1,0,1,0,Japan,Summer,34621807713.0,1477469.0,NEAR EAST                          ,665,24.21,23433.18723641579,0
Belarus,BLR,2020,7,1,3,3,Japan,Summer,61371755326.0,9379952.0,C.W. OF IND. STATES ,207600,0.0,6542.864539818541,0
Belgium,BEL,2020,7,3,1,3,Japan,Summer,525213067068.0,11538604.0,WESTERN EUROPE                     ,30528,0.22,45517.90381817419,0
Bermuda,BER,2020,1,1,0,0,Japan,Summer,6887147000.0,63893.0,NORTHERN AMERICA                   ,53,194.34,107791.88643513374,0
Botswana,BOT,2020,1,0,0,1,Japan,Summer,14960291541.0,2546402.0,SUB-SAHARAN AFRICA                 ,600370,0.0,5875.070605898048,0
Brazil,BRA,2020,20,6,6,8,Japan,Summer,1476107292037.0,213196304.0,LATIN AMER. & CARIB    ,8511965,0.09,6923.700197152573,0
Bulgaria,BUL,2020,6,3,1,2,Japan,Summer,70404359049.0,6934015.0,EASTERN EUROPE                     ,110910,0.32,10153.476600353475,0
Burkina Faso,BUR,2020,1,0,0,1,Japan,Summer,17933606213.0,21522626.0,SUB-SAHARAN AFRICA                 ,274200,0.0,833.2443361232965,0
Canada,CAN,2020,24,7,6,11,Japan,Summer,1647598402303.0,38007166.0,NORTHERN AMERICA                   ,9984670,2.02,43349.677855565445,0
Colombia,COL,2020,5,0,4,1,Japan,Summer,270150956773.0,50930662.0,LATIN AMER. & CARIB    ,1138910,0.28,5304.2891288748615,0
Croatia,CRO,2020,8,3,3,2,Japan,Summer,57624938982.0,4047680.0,EASTERN EUROPE                     ,56542,10.32,14236.53524537513,0
Cuba,CUB,2020,15,7,3,5,Japan,Summer,107352000000.0,11300698.0,LATIN AMER. & CARIB    ,110860,3.37,9499.590202304318,0
Czechia,CZE,2020,11,4,4,3,Japan,Summer,245974558654.0,10697858.0,EASTERN EUROPE                     ,78866,0.0,22992.879383330757,0
Cote d'Ivoire,CIV,2020,1,0,0,1,Japan,Summer,62982768372.0,26811790.0,SUB-SAHARAN AFRICA                 ,322460,0.16,2349.069882018321,0
Denmark,DEN,2020,11,3,4,4,Japan,Summer,355222449505.0,5831404.0,WESTERN EUROPE                     ,43094,16.97,60915.42439950996,0
Dominican Republic,DOM,2020,5,0,3,2,Japan,Summer,78844655833.0,10999664.0,LATIN AMER. & CARIB    ,48730,2.64,7167.914932037924,0
Ecuador,ECU,2020,3,2,1,0,Japan,Summer,99291124000.0,17588595.0,LATIN AMER. & CARIB    ,283560,0.79,5645.199289653324,0
"Egypt, Arab Rep.",EGY,2020,6,1,1,4,Japan,Summer,383817841547.0,107465134.0,NORTHERN AFRICA                    ,1001450,0.24,3571.556906512581,0
Estonia,EST,2020,2,1,0,1,Japan,Summer,31370395573.0,1329522.0,BALTICS                            ,45226,8.39,23595.2436838202,0
Ethiopia,ETH,2020,4,1,1,2,Japan,Summer,107657734392.0,117190911.0,SUB-SAHARAN AFRICA                 ,1127127,0.0,918.6525940736137,0
Fiji,FIJ,2020,2,1,0,1,Japan,Summer,4477030180.0,920422.0,OCEANIA                            ,18270,6.18,4864.106007896378,0
Finland,FIN,2020,2,0,0,2,Japan,Summer,271886077382.0,5529543.0,WESTERN EUROPE                     ,338145,0.37,49169.71933883143,0
France,FRA,2020,33,10,12,11,Japan,Summer,2639008701648.0,67571107.0,WESTERN EUROPE                     ,547030,0.63,39055.28292807161,0
Georgia,GEO,2020,8,2,5,1,Japan,Summer,15842922533.0,3722716.0,C.W. OF IND. STATES ,69700,0.44,4255.742993287697,0
Germany,GER,2020,37,10,11,16,Japan,Summer,3889668895300.0,83160871.0,WESTERN EUROPE                     ,357021,0.67,46772.82535075901,0
Ghana,GHA,2020,1,0,0,1,Japan,Summer,70043095503.0,32180401.0,SUB-SAHARAN AFRICA                 ,239460,0.23,2176.576218021646,0
United Kingdom,GBR,2020,65,22,21,22,Japan,Summer,2704609160088.0,67081234.0,WESTERN EUROPE                     ,244820,5.08,40318.416922503246,0
Greece,GRE,2020,4,2,1,1,Japan,Summer,188925995937.0,10698599.0,WESTERN EUROPE                     ,131940,10.37,17658.94730113728,0
Grenada,GRN,2020,1,0,0,1,Japan,Summer,1043411111.0,123663.0,LATIN AMER. & CARIB    ,344,35.17,8437.536781414005,0
"Hong Kong SAR, China",HKG,2020,6,1,2,3,Japan,Summer,344943149590.0,7481000.0,ASIA (EX. NEAR EAST)         ,1092,67.12,46109.22999465312,0
Hungary,HUN,2020,20,6,7,7,Japan,Summer,157227094449.0,9750149.0,EASTERN EUROPE                     ,93030,0.0,16125.60940853314,0
India,IND,2020,7,1,2,4,Japan,Summer,2671595389576.0,1396387127.0,ASIA (EX. NEAR EAST)         ,3287590,0.21,1913.2197210351396,0
Indonesia,INA,2020,5,1,1,3,Japan,Summer,1059054842712.0,271857970.0,ASIA (EX. NEAR EAST)         ,1919440,2.85,3895.6181520519704,0
Ireland,IRL,2020,4,2,0,2,Japan,Summer,425852281928.0,4985382.0,WESTERN EUROPE                     ,70280,2.06,85420.19085558539,0
"Iran, Islamic Rep.",IRI,2020,7,3,2,2,Japan,Summer,239735486746.0,87290193.0,ASIA (EX. NEAR EAST)         ,1648000,0.15,2746.4194831829504,0
Israel,ISR,2020,4,2,0,2,Japan,Summer,413267669232.0,9215100.0,NEAR EAST                          ,20770,1.31,44846.79159553342,0
Italy,ITA,2020,40,10,10,20,Japan,Summer,1897210466668.0,59438851.0,WESTERN EUROPE                     ,301230,2.52,31918.693493385326,0
Jamaica,JAM,2020,9,4,1,4,Japan,Summer,13812421859.0,2820436.0,LATIN AMER. & CARIB    ,10991,9.3,4897.264770056828,0
Japan,JPN,2020,57,27,13,17,Japan,Summer,5048789595589.0,126261000.0,ASIA (EX. NEAR EAST)         ,377835,7.87,39986.92862870562,1
Jordan,JOR,2020,2,0,1,1,Japan,Summer,43579916197.0,10928721.0,NEAR EAST                          ,92300,0.03,3987.6501739773576,0
Kazakhstan,KAZ,2020,8,0,0,8,Japan,Summer,171082365723.0,18755666.0,C.W. OF IND. STATES ,2717300,0.0,9121.636401661237,0
Kenya,KEN,2020,10,4,4,2,Japan,Summer,100657505601.0,51985780.0,SUB-SAHARAN AFRICA                 ,582650,0.09,1936.2507516670905,0
Kuwait,KUW,2020,1,0,0,1,Japan,Summer,105948765156.0,4360444.0,NEAR EAST                          ,17820,2.8,24297.701141443395,0
Kyrgyz Republic,KGZ,2020,3,0,2,1,Japan,Summer,7780873259.0,6579900.0,C.W. OF IND. STATES ,198500,0.0,1182.5215062538944,0
Latvia,LAT,2020,2,1,0,1,Japan,Summer,34601740323.0,1900449.0,BALTICS                            ,64589,0.82,18207.139640684913,0
Lithuania,LTU,2020,1,0,1,0,Japan,Summer,56914826861.0,2794885.0,BALTICS                            ,65200,0.14,20363.924405118636,0
Malaysia,MAS,2020,2,0,1,1,Japan,Summer,337339463180.0,33199993.0,ASIA (EX. NEAR EAST)         ,329750,1.42,10160.829346560404,0
Mexico,MEX,2020,4,0,0,4,Japan,Summer,1090514966786.0,125998302.0,LATIN AMER. & CARIB    ,1972550,0.47,8654.997325170303,0
Mongolia,MGL,2020,4,0,1,3,Japan,Summer,13312981427.0,3294335.0,ASIA (EX. NEAR EAST)         ,1564116,0.0,4041.174145009539,0
Morocco,MAR,2020,1,1,0,0,Japan,Summer,121347533650.0,36688772.0,NORTHERN AFRICA                    ,446550,0.41,3307.4841984354234,0
Namibia,NAM,2020,1,0,1,0,Japan,Summer,10583748757.0,2489098.0,SUB-SAHARAN AFRICA                 ,825418,0.19,4252.041806710704,0
Netherlands,NED,2020,36,10,12,14,Japan,Summer,909793466661.0,17441500.0,WESTERN EUROPE                     ,41526,1.09,52162.57011501304,0
New Zealand,NZL,2020,20,7,6,7,Japan,Summer,212569779570.0,5090200.0,OCEANIA                            ,268680,5.63,41760.59478409493,0
Nigeria,NGR,2020,2,0,1,1,Japan,Summer,432198936002.0,208327405.0,SUB-SAHARAN AFRICA                 ,923768,0.09,2074.6139280235357,0
North Macedonia,MKD,2020,1,0,1,0,Japan,Summer,12363580535.0,2072531.0,EASTERN EUROPE                     ,25333,0.0,5965.450232107505,0
Norway,NOR,2020,8,4,2,2,Japan,Summer,367633418887.0,5379475.0,WESTERN EUROPE                     ,323802,7.77,68340.01810343946,0
China,CHN,2020,88,38,32,18,Japan,Summer,14687743556970.0,1411100000.0,ASIA (EX. NEAR EAST)         ,9596960,0.15,10408.719124774998,0
Philippines,PHI,2020,4,1,2,1,Japan,Summer,361751145432.0,112190977.0,ASIA (EX. NEAR EAST)         ,300000,12.1,3224.422811042995,0
Poland,POL,2020,14,4,5,5,Japan,Summer,599442783603.0,37899070.0,EASTERN EUROPE                     ,312685,0.16,15816.820402268446,0
Portugal,POR,2020,4,1,1,2,Japan,Summer,229031860521.0,10297081.0,WESTERN EUROPE                     ,92391,1.94,22242.406417993603,0
Puerto Rico,PUR,2020,1,1,0,0,Japan,Summer,103130900000.0,3281557.0,LATIN AMER. & CARIB    ,13790,3.63,31427.42911367988,0
Qatar,QAT,2020,3,2,0,1,Japan,Summer,144411363345.0,2760385.0,NEAR EAST                          ,11437,4.92,52315.660078213725,0
"Korea, Rep.",KOR,2020,20,6,4,10,Japan,Summer,1644312785467.0,51836239.0,ASIA (EX. NEAR EAST)         ,98480,2.45,31721.298018303372,0
Moldova,MDA,2020,1,0,0,1,Japan,Summer,11531967881.0,2635130.0,C.W. OF IND. STATES ,33843,0.0,4376.242493159731,0
Romania,ROU,2020,4,1,3,0,Japan,Summer,251362534092.0,19265250.0,EASTERN EUROPE                     ,237500,0.09,13047.457681161677,0
San Marino,SMR,2020,3,0,1,2,Japan,Summer,1541247884.0,34007.0,WESTERN EUROPE                     ,61,0.0,45321.48922280707,0
Saudi Arabia,KSA,2020,1,0,1,0,Japan,Summer,734271183955.0,35997107.0,NEAR EAST                          ,1960582,0.13,20398.060987373236,0
Serbia,SRB,2020,9,3,1,5,Japan,Summer,53356484764.0,6899126.0,EASTERN EUROPE                     ,88361,0.0,7733.803493949813,0
